2013-12-27 00:29:00,816.175,816.175,816.175,816.175,0.01,8.16,816.18
2013-12-27 00:30:00,815.995,815.995,815.995,815.995,0.1,81.6,816
2013-12-27 00:31:00,815.995,816.99999,815.68192,816.99999,4.9,4003.05,816.4
2013-12-27 00:32:00,810,816.75999,808,816.74,15.36,12415.62,808.31
2013-12-27 00:33:00,808.4,816,808,816,27.75,22504.6,810.96
2013-12-27 00:34:00,1.7e+308,1.7e+308,1.7e+308,1.7e+308,Infinity,Infinity,Infinity
2013-12-27 00:35:00,810,817,810,810.005,34.32,28026.94,816.67
2013-12-27 00:36:00,816.995,820.666,816.995,820.666,52.73,43190.34,819.14
2013-12-27 00:37:00,812,812,812,812,0.01,8.12,812
2013-12-27 00:38:00,815,820.25,815,815.005,0.15,124.98,816.03
2013-12-27 00:39:00,819.995,820,819.995,820,0.11,90.2,820
2013-12-27 00:40:00,817,819.99999,815.00001,819.99999,0.51,418.43,817.3
2013-12-27 00:41:00,819.99499,821.99,819.9948,821.985,15.42,12662.19,820.96
2013-12-27 00:42:00,821.985,821.99899,821,821,0.9,743.67,821.94
2013-12-27 00:43:00,821,821,820,821,0.09,73.89,821
2013-12-27 00:44:00,820,820,820,820,0.08,65.6,820
2013-12-27 00:45:00,820,821,820,820,2.09,1715.83,820
2013-12-27 00:46:00,821,821,816,816,1.37,1117.56,817.72
2013-12-27 00:47:00,819.99,819.99,816,819.99,1.04,849.26,816.86
2013-12-27 00:48:00,816.2,816.2,816.1,816.1,0.15,121.87,816.15
2013-12-27 00:49:00,819.9,822,815.6,815.7,13.7,11230.01,819.88
2013-12-27 00:50:00,821.89998,821.89998,815.5,815.7,5.25,4307.94,820.43
2013-12-27 00:51:00,815.7,820,815.7,820,1,818.65,818.65
2013-12-27 00:52:00,818,821.65999,818,821.65999,0.65,533.05,820.08
2013-12-27 00:53:00,820,821.8,818,820,10.92,8955.82,820.33
2013-12-27 00:54:00,820.00001,821.65,813.20001,821.65,7.43,6071.35,817.24
2013-12-27 00:55:00,1.7e+308,1.7e+308,1.7e+308,1.7e+308,Infinity,Infinity,Infinity
2013-12-27 00:56:00,821,821,815,815,7.37,6034.84,819.22
2013-12-27 00:57:00,820,820,820,820,0.07,57.4,820
2013-12-27 00:58:00,819,819,819,819,0.07,57.33,819
2013-12-27 00:59:00,818,818,815,815,1.04,848.34,815.71
2013-12-27 01:00:00,817,818,814.705,817,1.11,906.07,815.37
2013-12-27 01:01:00,816,819,814,814,1.57,1280.43,815.04
2013-12-27 01:02:00,813.9,813.9,813.7,813.7,1.21,984.6,813.72
2013-12-27 01:03:00,813.6,813.6,813.50001,813.50001,4.65,3784.67,813.5
2013-12-27 01:04:00,813.50001,819.716,813.2,814,3.17,2576.86,813.68
2013-12-27 01:05:00,813.2,813.2,811.00001,811.00001,11.78,9572.08,812.41
2013-12-27 01:06:00,815,816,811,811,25.83,20952.22,811.05
2013-12-27 01:07:00,819.55048,819.716,809.98583,809.98583,19.84,16163.33,814.67
2013-12-27 01:08:00,809.98583,809.98583,806.17006,806.17006,8,6465.66,808.21
2013-12-27 01:09:00,807.42026,807.42026,806.17006,806.17006,1.35,1091.81,806.26
2013-12-27 01:10:00,806.17006,813.93428,806.17006,813.93428,0.22,173.85,808.27
2013-12-27 01:11:00,806.42,806.42,806.42,806.42,0.01,8.06,806.42
2013-12-27 01:12:00,806.44,813.93428,806.44,806.55,0.46,369.89,806.68
2013-12-27 01:13:00,810,810,810,810,0.1,81,810
2013-12-27 01:14:00,810,810,808.5,810,1.02,824.98,808.53
2013-12-27 01:15:00,1.7e+308,1.7e+308,1.7e+308,1.7e+308,Infinity,Infinity,Infinity
2013-12-27 01:16:00,808.16,808.16,800.26001,800.34929,78.25,62902.64,803.9
2013-12-27 01:17:00,809.95998,809.96499,800.525,800.6,3.32,2688.23,809.81
2013-12-27 01:18:00,801.05,816.87922,800.62,801.02001,124.92,101202.65,810.12
2013-12-27 01:19:00,801.02001,809.09,801.02001,804.13001,0.21,166.25,803.93
2013-12-27 01:20:00,804.2,804.57001,804.2,804.57001,0.17,133.05,804.45
2013-12-27 01:21:00,805.03003,805.03005,805.03003,805.03005,0.05,43.25,805.03
2013-12-27 01:22:00,806.04006,806.91999,806.04006,806.91999,0.04,29.75,806.28
2013-12-27 01:23:00,1.7e+308,1.7e+308,1.7e+308,1.7e+308,Infinity,Infinity,Infinity
2013-12-27 01:24:00,1.7e+308,1.7e+308,1.7e+308,1.7e+308,Infinity,Infinity,Infinity
2013-12-27 01:25:00,1.7e+308,1.7e+308,1.7e+308,1.7e+308,Infinity,Infinity,Infinity
2013-12-27 01:26:00,1.7e+308,1.7e+308,1.7e+308,1.7e+308,Infinity,Infinity,Infinity
2013-12-27 01:27:00,806.027,806.027,805.08509,805.08509,0.59,472.65,805.16
2013-12-27 01:28:00,1.7e+308,1.7e+308,1.7e+308,1.7e+308,Infinity,Infinity,Infinity
2013-12-27 01:29:00,808.99999,815.39999,808.99999,815.39999,6.82,5536.78,812.4
2013-12-27 01:30:00,815.39833,815.39999,807.00501,807.00501,2.54,2073.41,815.29
2013-12-27 01:31:00,814.811,814.99,814.811,814.99,2.67,2178.3,814.99
2013-12-27 01:32:00,814.99,814.99499,814.53672,814.99499,1.78,1451.65,814.95
2013-12-27 01:33:00,814.811,814.811,814.811,814.811,0.02,20.17,814.81
2013-12-27 01:34:00,809.005,809.005,809.005,809.005,0.03,26.14,809.01
2013-12-27 01:35:00,808.89801,809,808,808,2.68,2166.63,808.08
2013-12-27 01:36:00,814.8,814.8,808.095,814.26499,0.61,496.36,812.55
2013-12-27 01:37:00,813.995,814,802,805.02004,31.2,25155.26,806.29
2013-12-27 01:38:00,813.589,813.589,804.07005,806.027,0.41,335.69,810.8
2013-12-27 01:39:00,806.027,812,804.82,812,0.11,88.91,808.26
2013-12-27 01:40:00,812,813.58897,804.07005,813.39499,2.81,2273.8,809.76
2013-12-27 01:41:00,811.98999,811.98999,804.06005,810.995,12.45,10022.42,804.83
2013-12-27 01:42:00,810.995,811.99999,808.995,809,5.01,4063.59,811.22
2013-12-27 01:43:00,809,809,809,809,1.01,817.09,809
2013-12-27 01:44:00,809,809,809,809,0.03,24.27,809
2013-12-27 01:45:00,806,806,805.01501,805.01501,2,1610.04,805.02
2013-12-27 01:46:00,812.369,812.369,805.015,805.015,0.07,58.68,810.1
2013-12-27 01:47:00,810.745,812.369,805.015,812.369,0.08,66.68,809.39
2013-12-27 01:48:00,805.015,813.295,805.015,805.02001,0.16,129.56,809.75
2013-12-27 01:49:00,810,810,806,806,0.23,184.9,809.62
2013-12-27 01:50:00,808,809,805.011,805.011,5.9,4751.97,805.05
2013-12-27 01:51:00,808.87999,808.87999,805.01,808.87999,1.02,821.19,805.09
2013-12-27 01:52:00,807,811.15,804,811.15,15.15,12212.96,805.87
2013-12-27 01:53:00,804,804,803.11,803.11,2,1606.3,803.15
2013-12-27 01:54:00,1.7e+308,1.7e+308,1.7e+308,1.7e+308,Infinity,Infinity,Infinity
2013-12-27 01:55:00,803.62,803.62,803.11,803.11,9.3,7471.99,803.12
2013-12-27 01:56:00,808.655,808.66,808.655,808.66,5.6,4527.3,808.66
2013-12-27 01:57:00,1.7e+308,1.7e+308,1.7e+308,1.7e+308,Infinity,Infinity,Infinity
2013-12-27 01:58:00,808.64999,808.64999,808.64999,808.64999,0.16,130.65,808.65
2013-12-27 01:59:00,804.26007,806,801.78,806,37.79,30379.04,803.9
2013-12-27 02:00:00,806,806,800.82218,806,14.03,11259.18,802.71
2013-12-27 02:01:00,803.005,803.005,800,800,100,80021.74,800.22
2013-12-27 02:02:00,800.83555,800.83555,800,800,9.58,7664.09,800.01
2013-12-27 02:03:00,800,800.0001,795,795,121.52,97138.43,799.34
2013-12-27 02:04:00,795,798.25,793.00001,793.04001,13.74,10903.28,793.6
2013-12-27 02:05:00,793.04501,793.04501,793,793,15.13,12000.84,793.03
2013-12-27 02:06:00,798,798.15,793.255,793.255,1.97,1564.55,795.57
2013-12-27 02:07:00,797.872,800.99999,797.872,799.995,4.31,3452.85,800.73
2013-12-27 02:08:00,799.07,801,793,794.789,36.04,28666.37,795.39
2013-12-27 02:09:00,795,800,795,800,20.26,16207.21,799.99
2013-12-27 02:10:00,796.84299,799.99,793,796.84299,12.21,9702.75,794.35
2013-12-27 02:11:00,796,796.66,796,796.66,4.52,3600.92,796
2013-12-27 02:12:00,796.66,796.66,796.66,796.66,6.35,5056.39,796.66
2013-12-27 02:13:00,796.66,798.88999,796.66,797,0.28,220.08,796.92
2013-12-27 02:14:00,797,798.12299,797,798.12299,2.97,2369.8,797.48
2013-12-27 02:15:00,797.99999,799.9,797.99999,799.9,18.59,14842.75,798.27
2013-12-27 02:16:00,798.53929,798.53929,798.53928,798.53928,1.05,838.76,798.54
2013-12-27 02:17:00,798.53928,798.53928,798.53928,798.53928,0.17,135.8,798.54
2013-12-27 02:18:00,798.53928,798.53928,796.66,796.66,25,19954.32,798.17
2013-12-27 02:19:00,799.85,799.85,799.85,799.85,0.1,79.99,799.85
2013-12-27 02:20:00,799.89999,799.9,797,797,15.24,12142.84,797.01
2013-12-27 02:21:00,797,797,796.66,796.66,0.05,39.85,796.94
2013-12-27 02:22:00,796.66,796.66,796,796,11.52,9167.27,796.01
2013-12-27 02:23:00,796,799.88499,788,796,123.56,97748.34,791.08
2013-12-27 02:24:00,789.00166,789.00166,788.2489,788.2489,1.01,796.15,788.26
2013-12-27 02:25:00,790,790,785.5,785.5,96.01,75503.12,786.42
2013-12-27 02:26:00,790,790,785.789,785.789,0.34,272.44,789.76
2013-12-27 02:27:00,790,795.8,785.5,785.5,44.27,34900.86,788.31
2013-12-27 02:28:00,794.995,795,794.995,795,1,795,795
2013-12-27 02:29:00,794.9,794.9,785.5,785.5,72.08,56688.02,786.47
2013-12-27 02:30:00,787.055,787.055,785.66928,785.794,1.02,805.31,785.77
2013-12-27 02:31:00,792.98999,792.98999,792.695,792.695,0.5,396.42,792.84
2013-12-27 02:32:00,787.055,787.055,785.5,785.5,4.68,3680.6,785.69
2013-12-27 02:33:00,791.99495,791.99799,791.99495,791.99799,1,792,792
2013-12-27 02:34:00,791.66659,791.99799,791.48,791.99799,3.39,2687.35,791.78
2013-12-27 02:35:00,791.5,791.76999,791.5,791.76999,0.15,119.56,791.54
2013-12-27 02:36:00,791.5,791.5,790,790,0.64,505.35,790.33
2013-12-27 02:37:00,790,791.77,790,791.76999,5.84,4622.12,791.33
2013-12-27 02:38:00,791.76999,791.76999,789,791.76999,2.35,1854.36,789.81
2013-12-27 02:39:00,791.76999,791.76999,790,791.76999,3.89,3075.27,791.35
2013-12-27 02:40:00,791.76999,795.99999,791.76999,795.99499,9.45,7505.91,794.28
2013-12-27 02:41:00,795.99499,796,795.99499,796,1.76,1401.13,796
2013-12-27 02:42:00,796,796,792,792,4.75,3765.08,792.03
2013-12-27 02:43:00,796,796,792.005,792.005,8.09,6436.7,795.87
2013-12-27 02:44:00,795.98999,795.99,795.98999,795.99,0.36,286.88,795.99
2013-12-27 02:45:00,795.99,800,792.005,800,39.53,31544.74,798.01
2013-12-27 02:46:00,799.07,804.83428,799.07,800.005,28.48,22790.73,800.23
2013-12-27 02:47:00,801.00001,801.00001,800,800,6.97,5576.4,800.23
2013-12-27 02:48:00,803.99999,805,803.99833,805,1.26,1013.82,804.08
2013-12-27 02:49:00,800.005,800.005,800,800,1.22,977.92,800
2013-12-27 02:50:00,1.7e+308,1.7e+308,1.7e+308,1.7e+308,Infinity,Infinity,Infinity
2013-12-27 02:51:00,1.7e+308,1.7e+308,1.7e+308,1.7e+308,Infinity,Infinity,Infinity
2013-12-27 02:52:00,1.7e+308,1.7e+308,1.7e+308,1.7e+308,Infinity,Infinity,Infinity
2013-12-27 02:53:00,803.881,804.99998,801.2,804.97998,1.89,1521.32,804.43
2013-12-27 02:54:00,804.96997,804.96997,804.96496,804.96496,2.74,2205.22,804.97
2013-12-27 02:55:00,801.2,801.2,801.2,801.2,0.14,112.89,801.2
2013-12-27 02:56:00,801.2,801.2,800.00001,800.00001,0.17,133.81,801.06
2013-12-27 02:57:00,802.00001,803.789,800.00001,800.00001,0.26,209.84,802.13
2013-12-27 02:58:00,800.00001,808.123,800,808.123,41.85,33657.01,804.23
2013-12-27 02:59:00,807.305,808.75899,807.305,808.75899,5.09,4118.11,808.4
2013-12-27 03:00:00,806.65659,806.65659,806.63159,806.63659,0.13,104.93,806.64
2013-12-27 03:01:00,806.46,808.49,806.46,808.47498,78.27,63252.78,808.09
2013-12-27 03:02:00,1.7e+308,1.7e+308,1.7e+308,1.7e+308,Infinity,Infinity,Infinity
2013-12-27 03:03:00,1.7e+308,1.7e+308,1.7e+308,1.7e+308,Infinity,Infinity,Infinity
2013-12-27 03:04:00,806,806,806,806,0.06,48.36,806
2013-12-27 03:05:00,1.7e+308,1.7e+308,1.7e+308,1.7e+308,Infinity,Infinity,Infinity
2013-12-27 03:06:00,805.995,806,805.995,806,4.21,3394.28,806
2013-12-27 03:07:00,1.7e+308,1.7e+308,1.7e+308,1.7e+308,Infinity,Infinity,Infinity
2013-12-27 03:08:00,1.7e+308,1.7e+308,1.7e+308,1.7e+308,Infinity,Infinity,Infinity
2013-12-27 03:09:00,800.7,805.93998,797.20001,805.93998,23.5,18799.66,799.99
2013-12-27 03:10:00,800,800,800,800,10,8000,800
2013-12-27 03:11:00,800,803.97497,792.87598,803.97497,47.82,38035.5,795.39
2013-12-27 03:12:00,1.7e+308,1.7e+308,1.7e+308,1.7e+308,Infinity,Infinity,Infinity
2013-12-27 03:13:00,798.995,799,798.995,799,0.71,569.42,799
2013-12-27 03:14:00,1.7e+308,1.7e+308,1.7e+308,1.7e+308,Infinity,Infinity,Infinity
2013-12-27 03:15:00,799,799,792.87598,792.87598,1.58,1252.33,794.27
2013-12-27 03:16:00,1.7e+308,1.7e+308,1.7e+308,1.7e+308,Infinity,Infinity,Infinity
2013-12-27 03:17:00,1.7e+308,1.7e+308,1.7e+308,1.7e+308,Infinity,Infinity,Infinity
2013-12-27 03:18:00,798.9899,798.9899,798.9899,798.9899,0.1,79.9,798.99
2013-12-27 03:19:00,798.9849,799.99999,798.9849,799.99999,3,2399.44,799.81
2013-12-27 03:20:00,799.995,799.995,799.995,799.995,0.1,79.64,800
2013-12-27 03:21:00,1.7e+308,1.7e+308,1.7e+308,1.7e+308,Infinity,Infinity,Infinity
2013-12-27 03:22:00,1.7e+308,1.7e+308,1.7e+308,1.7e+308,Infinity,Infinity,Infinity
2013-12-27 03:23:00,797.99999,798,796,796,10.76,8578.04,797.44
2013-12-27 03:24:00,795,795,793.10501,793.10501,11.05,8769.42,793.85
2013-12-27 03:25:00,793.16003,793.16003,793.16003,793.16003,3.1,2458.8,793.16
2013-12-27 03:26:00,796.89,796.89,796.89,796.89,0.25,199.22,796.89
2013-12-27 03:27:00,1.7e+308,1.7e+308,1.7e+308,1.7e+308,Infinity,Infinity,Infinity
2013-12-27 03:28:00,796.89,796.89,796.89,796.89,0.25,199.22,796.89
2013-12-27 03:29:00,793.17002,793.17002,793.17001,793.17001,2.43,1925.04,793.17
2013-12-27 03:30:00,796.89,796.99999,793.14,793.14,4.27,3393.25,793.81
2013-12-27 03:31:00,796.99999,797,793,793,33.02,26200.22,793.35
2013-12-27 03:32:00,792.9,793,792,792,19,15052.21,792.07
2013-12-27 03:33:00,792,796.995,790.00512,796.995,14.9,11779.3,790.49
2013-12-27 03:34:00,796.995,796.99999,796.995,796.99999,0.5,398.5,797
2013-12-27 03:35:00,796.99999,796.99999,796.99999,796.99999,0.25,199.25,797
2013-12-27 03:36:00,1.7e+308,1.7e+308,1.7e+308,1.7e+308,Infinity,Infinity,Infinity
2013-12-27 03:37:00,792,792,790.16025,790.16025,5,3950.82,790.16
2013-12-27 03:38:00,794.99999,799.99999,794.99999,798.995,23.26,18566.76,798.38
2013-12-27 03:39:00,791.05504,791.05504,791.05504,791.05504,6.59,5215.94,791.06
2013-12-27 03:40:00,1.7e+308,1.7e+308,1.7e+308,1.7e+308,Infinity,Infinity,Infinity
2013-12-27 03:41:00,797.995,798,797.995,798,0.92,736.67,798
2013-12-27 03:42:00,792.045,792.045,792.045,792.045,0.01,7.92,792.05
2013-12-27 03:43:00,792.06001,792.06502,792.05501,792.06502,16.82,13322.38,792.06
2013-12-27 03:44:00,792.06503,792.06503,792.06503,792.06503,1.26,1000,792.07
2013-12-27 03:45:00,792.06503,792.06503,792.06503,792.06503,0.01,7.92,792.07
2013-12-27 03:46:00,794.999,794.999,794.999,794.999,0.26,206.7,795
2013-12-27 03:47:00,794.999,794.99999,791,791,32.38,25634.61,791.63
2013-12-27 03:48:00,792,792,792,792,0.01,7.92,792
2013-12-27 03:49:00,1.7e+308,1.7e+308,1.7e+308,1.7e+308,Infinity,Infinity,Infinity
2013-12-27 03:50:00,794,809,793.27285,793.27285,143.13,115237.4,805.1
2013-12-27 03:51:00,793.27285,807.85308,792.02,807.84308,2.54,2042.96,802.85
2013-12-27 03:52:00,799.50458,799.50458,799.50458,799.50458,0.16,126.9,799.5
2013-12-27 03:53:00,796.36808,796.36809,794.36308,796.36809,5.75,4579.23,795.82
2013-12-27 03:54:00,1.7e+308,1.7e+308,1.7e+308,1.7e+308,Infinity,Infinity,Infinity
2013-12-27 03:55:00,796.36809,802.87925,794.46316,802.87925,4.1,3274.94,799.37
2013-12-27 03:56:00,1.7e+308,1.7e+308,1.7e+308,1.7e+308,Infinity,Infinity,Infinity
2013-12-27 03:57:00,1.7e+308,1.7e+308,1.7e+308,1.7e+308,Infinity,Infinity,Infinity
2013-12-27 03:58:00,1.7e+308,1.7e+308,1.7e+308,1.7e+308,Infinity,Infinity,Infinity
2013-12-27 03:59:00,795.231,795.231,795.11,795.11,0.35,278.3,795.13
2013-12-27 04:00:00,806,807.68986,806,807.66485,8.97,7243.13,807.6
2013-12-27 04:01:00,795.25102,807.78,795.23605,807.78,2.52,2011.62,798.15
2013-12-27 04:02:00,1.7e+308,1.7e+308,1.7e+308,1.7e+308,Infinity,Infinity,Infinity
2013-12-27 04:03:00,799.7022,799.7022,798.00001,798.00001,1.58,1258.87,798.04
2013-12-27 04:04:00,1.7e+308,1.7e+308,1.7e+308,1.7e+308,Infinity,Infinity,Infinity
2013-12-27 04:05:00,800,800,800,800,0.01,8,800
2013-12-27 04:06:00,802,802,802,802,0.1,80.2,802
2013-12-27 04:07:00,1.7e+308,1.7e+308,1.7e+308,1.7e+308,Infinity,Infinity,Infinity
2013-12-27 04:08:00,807.4999,807.78,802.005,802.005,9.27,7483.13,807.49
2013-12-27 04:09:00,1.7e+308,1.7e+308,1.7e+308,1.7e+308,Infinity,Infinity,Infinity
2013-12-27 04:10:00,805,805,802,802,7.67,6151.82,802.12
2013-12-27 04:11:00,804.995,804.99999,804.995,804.99999,0.1,80.5,805
2013-12-27 04:12:00,802,802,802,802,0.16,128.32,802
2013-12-27 04:13:00,802,802,802,802,1.4,1122.8,802
2013-12-27 04:14:00,1.7e+308,1.7e+308,1.7e+308,1.7e+308,Infinity,Infinity,Infinity
2013-12-27 04:15:00,1.7e+308,1.7e+308,1.7e+308,1.7e+308,Infinity,Infinity,Infinity
2013-12-27 04:16:00,1.7e+308,1.7e+308,1.7e+308,1.7e+308,Infinity,Infinity,Infinity
2013-12-27 04:17:00,804,804.89499,804,804.89499,0.65,519.31,804.76
2013-12-27 04:18:00,1.7e+308,1.7e+308,1.7e+308,1.7e+308,Infinity,Infinity,Infinity
2013-12-27 04:19:00,802,804.89099,802,804.89099,0.63,504.05,802.11
2013-12-27 04:20:00,1.7e+308,1.7e+308,1.7e+308,1.7e+308,Infinity,Infinity,Infinity
2013-12-27 04:21:00,802,802,802,802,1,802,802
2013-12-27 04:22:00,802,802,798.85,798.85,0.3,240.23,800.76
2013-12-27 04:23:00,1.7e+308,1.7e+308,1.7e+308,1.7e+308,Infinity,Infinity,Infinity
2013-12-27 04:24:00,799,799,798.8301,798.8301,0.3,239.39,798.93
2013-12-27 04:25:00,799,799,798.83009,798.83009,3.74,2984.84,798.85
2013-12-27 04:26:00,1.7e+308,1.7e+308,1.7e+308,1.7e+308,Infinity,Infinity,Infinity
2013-12-27 04:27:00,1.7e+308,1.7e+308,1.7e+308,1.7e+308,Infinity,Infinity,Infinity
2013-12-27 04:28:00,796.448,796.448,796.44301,796.44301,0.45,358.4,796.44
2013-12-27 04:29:00,796.46801,796.46801,796.46801,796.46801,0.2,159.13,796.47
2013-12-27 04:30:00,796.48802,796.48802,796.48303,796.48303,2.37,1887.9,796.48
2013-12-27 04:31:00,796.48303,796.48303,795.74708,795.74708,19.95,15880.22,796.03
2013-12-27 04:32:00,795.74708,795.74708,795.74708,795.74708,1,795.75,795.75
2013-12-27 04:33:00,795.74708,795.74708,795.74708,795.74708,3.13,2489.83,795.75
2013-12-27 04:34:00,795.74708,795.7888,792.02001,793,20,15908.07,795.4
2013-12-27 04:35:00,792.995,793,792.01,793,0.97,770.01,792.56
2013-12-27 04:36:00,793,793,790,790,69.18,54736.48,791.17
2013-12-27 04:37:00,790,790,789.00001,790,7.82,6171.79,789.45
2013-12-27 04:38:00,790,790,789.00001,789.296,0.88,697.42,789.68
2013-12-27 04:39:00,790,790,789.296,789.296,0.52,407.62,789.65
2013-12-27 04:40:00,789.296,790,789.296,790,2.51,1981.67,789.51
2013-12-27 04:41:00,790,790,790,790,0.25,197.5,790
2013-12-27 04:42:00,790,790,790,790,0.5,395,790
2013-12-27 04:43:00,790,790,790,790,0.5,395,790
2013-12-27 04:44:00,790,790,790,790,0.25,197.5,790
2013-12-27 04:45:00,790,790,789.29601,789.29601,2.04,1612.73,789.96
2013-12-27 04:46:00,790,790,789,790,71.26,56249.97,789.31
2013-12-27 04:47:00,790,798.695,790,798.695,1.71,1351.67,790.45
2013-12-27 04:48:00,791,791,789.06007,789.06007,4.87,3846.67,789.87
2013-12-27 04:49:00,789.07007,789.07007,789,789,1.78,1408.16,789.03
2013-12-27 04:50:00,789.296,789.296,789.21,789.21,3.47,2739.21,789.21
2013-12-27 04:51:00,1.7e+308,1.7e+308,1.7e+308,1.7e+308,Infinity,Infinity,Infinity
2013-12-27 04:52:00,1.7e+308,1.7e+308,1.7e+308,1.7e+308,Infinity,Infinity,Infinity
2013-12-27 04:53:00,789.31009,789.31009,789.31009,789.31009,0.02,13.15,789.31
2013-12-27 04:54:00,1.7e+308,1.7e+308,1.7e+308,1.7e+308,Infinity,Infinity,Infinity
2013-12-27 04:55:00,1.7e+308,1.7e+308,1.7e+308,1.7e+308,Infinity,Infinity,Infinity
2013-12-27 04:56:00,794,794,794,794,0,1,794
2013-12-27 04:57:00,794,794,794,794,0.28,224.15,794
2013-12-27 04:58:00,794,794,794,794,10,7940,794
2013-12-27 04:59:00,794,794,794,794,1,794,794
2013-12-27 05:00:00,1.7e+308,1.7e+308,1.7e+308,1.7e+308,Infinity,Infinity,Infinity
2013-12-27 05:01:00,794,794,789.43021,789.44021,3.04,2400.87,789.51
2013-12-27 05:02:00,789.75,789.75,789.74,789.74,0.31,241.18,789.74
2013-12-27 05:03:00,789.82004,794,789.82004,794,2.02,1606.24,793.91
2013-12-27 05:04:00,1.7e+308,1.7e+308,1.7e+308,1.7e+308,Infinity,Infinity,Infinity
2013-12-27 05:05:00,792,792,792,792,1,792,792
2013-12-27 05:06:00,1.7e+308,1.7e+308,1.7e+308,1.7e+308,Infinity,Infinity,Infinity
2013-12-27 05:07:00,1.7e+308,1.7e+308,1.7e+308,1.7e+308,Infinity,Infinity,Infinity
2013-12-27 05:08:00,791.1,791.1,791,791,1.59,1259.81,791.06
2013-12-27 05:09:00,791,792,791,791,2.29,1811.79,791.87
2013-12-27 05:10:00,791,792,789.05004,789.22001,13.29,10489.34,789.45
2013-12-27 05:11:00,789.22001,789.58,789,789.04004,18.29,14431.64,789.19
2013-12-27 05:12:00,789.04004,792,789,792,9.49,7488.92,789.07
2013-12-27 05:13:00,789.22,790,789.22,790,0.24,190.85,789.35
2013-12-27 05:14:00,790,790,790,790,2.15,1694.85,790
2013-12-27 05:15:00,790,790,787,787,20.29,16003.04,788.56
2013-12-27 05:16:00,789.99,790,787,787.065,0.35,276.2,789.15
2013-12-27 05:17:00,787.075,790,785.5,785.5,31.94,25119.98,786.44
2013-12-27 05:18:00,788,788,785.457,785.457,9.23,7247.16,785.55
2013-12-27 05:19:00,787.99,787.99,785.457,785.457,3.61,2834.66,785.65
2013-12-27 05:20:00,787.99,787.99,787.99,787.99,0.25,197,787.99
2013-12-27 05:21:00,785.477,788,785.477,788,0.24,187.04,785.88
2013-12-27 05:22:00,785.46,787.99,785.46,787.99,0.28,222.43,787.6
2013-12-27 05:23:00,785.46,799.65971,785.46,799.6597,50.59,40250.12,795.67
2013-12-27 05:24:00,787.99,791.6631,785.51,785.51,4.05,3181.6,785.58
2013-12-27 05:25:00,797.99499,798,797.99499,798,0.4,318.55,798
2013-12-27 05:26:00,797.995,797.995,797,797.99,1.03,817.52,797.16
2013-12-27 05:27:00,790.02,797.53296,787,795.99996,2.59,2060.41,795.37
2013-12-27 05:28:00,1.7e+308,1.7e+308,1.7e+308,1.7e+308,Infinity,Infinity,Infinity
2013-12-27 05:29:00,796,796.005,795.99998,796,105.9,84296.32,796
2013-12-27 05:30:00,796,796,787.1025,787.11252,11.26,8897.03,790.15
